BURLINGTON PIERS (AUT),January 2016,43.3,-79.8,ON,-2,2,NA,11.6,2,-13.8,0,,,NA,,,NA,,,,,NA,581.4,0,6151061
CENTREVILLE,January 2016,44.403,-76.908,ON,-6,0,1.7,8,0,-21.5,0,32.4,0,76,81.8,0,102,12,11,,,NA,743.7,0,6151309
COBOURG (AUT),January 2016,43.95,-78.167,ON,-3.6,2,NA,8.4,1,-17.5,1,,,NA,63.1,2,NA,1,10,,,NA,627.4,0,6151684
COBOURG STP,January 2016,43.967,-78.183,ON,-4.5,23,1.1,6,23,-17,23,0,23,NA,0,23,NA,,0,,,NA,180,0,6151689
GEORGETOWN WWTP,January 2016,43.64,-79.879,ON,-4.7,16,1.6,6.5,16,-18.5,16,12,16,NA,17.3,16,NA,,6,,,NA,340.2,0,6152695
HAMILTON A,January 2016,43.174,-79.935,ON,-4.2,0,NA,9.8,0,-17.1,0,19.8,0,NA,50.6,0,NA,,9,,,NA,687.3,0,6153193
HAMILTON RBG CS,January 2016,43.292,-79.908,ON,-2.6,1,NA,12.2,1,-15.9,0,,,NA,38,1,NA,,9,,,NA,616.5,0,6153301
OAKVILLE TWN,January 2016,43.513,-79.69,ON,-2.9,0,NA,11,0,-16,0,11.1,0,NA,41.9,0,NA,0,9,,,NA,648.7,0,6155750
OSHAWA,January 2016,43.923,-78.883,ON,-4.4,2,NA,8.9,2,-17.9,2,,,NA,43.6,2,NA,,6,,,NA,648.6,0,6155875
OSHAWA WPCP,January 2016,43.867,-78.833,ON,-2.1,0,2.6,15,0,-16,0,14.5,0,41,71.7,0,109,0,10,,,NA,624.1,0,6155878
POINT PETRE (AUT),January 2016,43.833,-77.15,ON,-3,0,NA,6.8,0,-17.1,0,,,NA,79.5,0,NA,0,21,,,NA,650,0,6156559
MONO CENTRE,January 2016,44.032,-80.024,ON,-6.3,0,NA,8.1,0,-20.5,0,,,NA,41.4,0,NA,5,12,,,NA,753.5,0,6157000
TORONTO,January 2016,43.667,-79.4,ON,,,,,,,,8.8,1,NA,34.7,1,NA,0,7,,,NA,,,6158350
TORONTO CITY,January 2016,43.667,-79.4,ON,-2.3,2,NA,9.9,2,-14.2,0,,,NA,92.4,6,NA,,10,,,NA,587.6,0,6158355
TORONTO CITY CENTRE,January 2016,43.628,-79.396,ON,-2.4,1,NA,8.8,1,-13.8,1,,,NA,13.4,1,NA,,4,,,NA,610.5,0,6158359
TORONTO BUTTONVILLE A,January 2016,43.861,-79.369,ON,-4.2,0,NA,10.2,0,-16.3,0,21.5,0,NA,55.5,1,NA,,10,,,NA,687.7,0,6158410
TORONTO INTL A,January 2016,43.677,-79.631,ON,-3.6,0,NA,10.6,0,-15.4,0,10.6,0,NA,38.4,0,NA,,8,,,NA,670.4,0,6158731
TRENTON A,January 2016,44.117,-77.533,ON,-4.8,0,2,9.5,0,-18.5,0,35.2,0,79,66.7,0,98,1,12,,,NA,707.7,0,6158875
UXBRIDGE WEST,January 2016,44.098,-79.164,ON,-6.1,0,NA,9.2,0,-22.3,0,,,NA,51.9,0,NA,0,9,,,NA,746.8,0,6159123
MOUNTAINVIEW,January 2016,44.052,-77.302,ON,-4.1,0,1.9,10,0,-19,0,51.6,0,121,94.6,0,118,7,12,,,NA,685.2,0,615EMR7
TORONTO NORTH YORK,January 2016,43.78,-79.468,ON,-3.2,0,NA,10.5,0,-16.5,0,20.2,0,NA,44,0,NA,0,7,,,NA,656.2,0,615S001
COE HILL,January 2016,44.923,-77.885,ON,-8.6,3,NA,6.5,3,-27.5,3,24.5,3,NA,71,3,NA,24,11,,,NA,743.9,0,6161740
HALIBURTON 3,January 2016,45.032,-78.531,ON,-8.9,0,0.9,7,0,-30.5,0,47.6,0,71,86.4,0,86,22,14,,,NA,835.2,0,6163171
PETERBOROUGH,January 2016,44.23,-78.363,ON,-6.8,1,NA,9.2,1,-22.9,1,,,NA,13,2,NA,,4,,,NA,743.8,0,6166415
PETERBOROUGH TRENT U,January 2016,44.35,-78.3,ON,-6.8,25,NA,3.4,24,-23.2,19,,,NA,3,25,NA,17,1,,,NA,148.5,0,6166456
SONYA SUNDANCE MEADOWS,January 2016,44.217,-78.95,ON,,,NA,,,,,31.8,0,NA,67.4,0,NA,7,11,,,NA,,,6168100
TAPLEY,January 2016,44.171,-78.501,ON,,,NA,,,,,42,0,NA,90.4,0,NA,12,14,,,NA,,,6168525
BANCROFT AUTO,January 2016,45.071,-77.879,ON,-9.4,2,NA,7.6,2,-30.5,0,,,NA,80.2,2,NA,21,11,,,NA,794,0,616I001
ATTAWAPISKAT A,February 2016,52.928,-82.432,ON,-21.1,0,NA,-2.1,0,-37.4,0,,,NA,0.3,0,NA,,0,,,NA,1132.5,0,6010400
BIG TROUT LAKE A,February 2016,53.818,-89.897,ON,-20.6,5,NA,-0.4,5,-38.9,5,,,NA,0.3,5,NA,,0,,,NA,926.3,0,6010735
BIG TROUT LAKE,February 2016,53.816,-89.892,ON,-21.1,0,NA,-0.3,0,-39.7,0,,,NA,6.8,0,NA,44,1,,,NA,1134.5,0,6010740
EAR FALLS (AUT),February 2016,50.631,-93.221,ON,-13.5,0,NA,2.6,0,-32.7,0,,,NA,18.2,0,NA,45,2,,,NA,913.1,0,6012199
FORT SEVERN A,February 2016,56.019,-87.676,ON,-25.4,13,NA,-1.8,13,-39.5,12,,,NA,10.2,19,NA,,1,,,NA,693.6,0,6012501
LANSDOWNE HOUSE (AUT),February 2016,52.196,-87.936,ON,-19.3,0,NA,0.5,0,-35.1,0,,,NA,8.4,0,NA,29,3,,,NA,1081.3,0,6014353
MUSKRAT DAM,February 2016,53.441,-91.763,ON,-19.9,5,NA,0.6,5,-37.8,5,,,NA,3.9,6,NA,,1,,,NA,909.1,0,6015026
PEAWANUCK (AUT),February 2016,54.983,-85.433,ON,-24.2,0,NA,-1.7,0,-41.5,0,,,NA,9,0,NA,28,4,,,NA,1224.3,0,6016295
PICKLE LAKE (AUT),February 2016,51.449,-90.218,ON,-16.1,0,NA,0.8,0,-32.2,0,,,NA,13.3,0,NA,37,6,,,NA,988,0,6016525
PICKLE LAKE A,February 2016,51.446,-90.214,ON,-15.8,0,NA,0.3,0,-32.4,0,,,NA,,,NA,41,,,,NA,981.6,0,6016529
RED LAKE A,February 2016,51.067,-93.793,ON,-14.4,0,NA,2.6,0,-36.2,0,,,NA,,,NA,38,,,,NA,939.2,0,6016970
SANDY LAKE A,February 2016,53.064,-93.344,ON,-17.3,3,NA,1.8,3,-36.8,3,,,NA,16.4,3,NA,,2,,,NA,919,0,6017401
BARWICK,February 2016,48.633,-93.967,ON,-10.3,0,1.3,7,0,-35,0,20,0,109,23.7,0,111,27,7,,,NA,820.9,0,6020559
ATIKOKAN (AUT),February 2016,48.761,-91.628,ON,-12.4,0,NA,5.4,0,-34.7,0,,,NA,64.3,1,NA,33,11,,,NA,880.4,0,6020LPQ
FORT FRANCES RCS,February 2016,48.651,-93.439,ON,-11.3,0,NA,7.1,0,-34.8,0,,,NA,20.1,0,NA,9,5,,,NA,848.9,0,6022474
MINE CENTRE SOUTHWEST,February 2016,48.76,-92.623,ON,-11.8,0,NA,7.5,0,-35,0,27.8,0,NA,37.2,0,NA,42,10,,,NA,863.9,0,6025205
DRYDEN REGIONAL,February 2016,49.828,-92.744,ON,-13.2,2,NA,1.5,2,-31.6,2,,,NA,8.8,2,NA,,3,,,NA,841.3,0,6032125
KENORA RCS,February 2016,49.791,-94.378,ON,-11.9,0,NA,2.8,0,-30.6,0,,,NA,42.7,0,NA,44,17,,,NA,868.5,0,6034073
KENORA A,February 2016,49.788,-94.363,ON,-12.1,0,NA,3,0,-30.9,0,34.8,0,NA,27.6,0,NA,33,8,,,NA,873.2,0,6034076
RAWSON LAKE (AUT),February 2016,49.664,-93.733,ON,-12.1,0,NA,2.5,0,-32.1,0,,,NA,26.1,0,NA,41,7,,,NA,873.5,0,6036907
ROYAL ISLAND (AUT),February 2016,49.469,-94.763,ON,-12.2,1,NA,5.3,1,-33.6,1,,,NA,,,NA,,,,,NA,844.4,0,6037201
SIOUX LOOKOUT A,February 2016,50.114,-91.908,ON,-14.7,0,NA,1.2,0,-36.1,0,25.1,0,NA,16.7,1,NA,35,5,,,NA,949.7,0,6037776
ARMSTRONG (AUT),February 2016,50.294,-88.905,ON,-16.5,2,NA,1.1,2,-36.9,1,,,NA,16.3,2,NA,39,3,,,NA,930.8,0,6040325
CAMERON FALLS (AUT),February 2016,49.154,-88.345,ON,-12.2,0,NA,3.6,0,-29.4,0,,,NA,24.4,0,NA,12,7,,,NA,876.4,0,6041110
CARIBOU ISLAND (AUT),February 2016,47.333,-85.833,ON,-4.6,1,NA,2.9,1,-19.2,1,,,NA,,,NA,,,,,NA,632.9,0,6041222
GERALDTON A,February 2016,49.779,-86.939,ON,-15.5,0,NA,2.7,0,-35.7,0,27.9,0,NA,22,0,NA,43,7,,,NA,972,0,6042717
HAZELWOOD,February 2016,48.467,-89.267,ON,,,NA,,,,,45.4,0,NA,49,0,NA,83,9,,,NA,,,6043390
PUKASKWA (AUT),February 2016,48.608,-86.287,ON,-11.9,1,NA,4,1,-37.7,0,,,NA,55.9,1,NA,44,13,,,NA,836,0,6046768
THUNDER BAY,February 2016,48.372,-89.322,ON,-11.2,0,NA,6.9,0,-30.9,0,,,NA,18.8,0,NA,,4,,,NA,848,0,6048260
THUNDER BAY BURWOOD,February 2016,48.414,-89.278,ON,-8.6,6,NA,8,6,-30,6,31.1,6,NA,40.9,6,NA,,8,,,NA,610.7,0,6048266
THUNDER BAY CS,February 2016,48.369,-89.327,ON,-11,1,NA,6.4,1,-30.3,0,,,NA,41.1,1,NA,28,11,,,NA,811.7,0,6048268
UPSALA (AUT),February 2016,49.033,-90.467,ON,-13.5,0,NA,2.7,0,-32.1,0,,,NA,29.3,0,NA,57,11,,,NA,912.5,0,6049095
WELCOME ISLAND (AUT),February 2016,48.369,-89.119,ON,-9.3,0,NA,5.6,0,-25.5,0,,,NA,,,NA,,,,,NA,792.2,0,6049443
LITTLE FLATLAND ISLAND (AUT),February 2016,49.69,-88.306,ON,-13.9,1,NA,1.5,1,-28.9,1,,,NA,12,1,NA,34,5,,,NA,892.2,0,6049470
THUNDER BAY A FIREHALL,February 2016,48.367,-89.317,ON,,,NA,,,,,47.2,0,NA,48.2,0,NA,27,10,,,NA,,,604S003
LAKE SUPERIOR PROVINCIAL PARK,February 2016,47.723,-84.814,ON,-11.6,1,NA,2.2,1,-35.5,0,,,NA,84.1,1,NA,87,12,,,NA,829.8,0,6054425
SAULT STE MARIE A,February 2016,46.485,-84.51,ON,-7.2,0,NA,4.8,0,-27.1,0,54.2,3,NA,39.5,4,NA,22,8,,,NA,731.2,0,6057591
WAWA A,February 2016,47.967,-84.786,ON,-11.2,0,NA,3.4,0,-35.8,0,,,NA,,,NA,49,,,,NA,846.4,0,6059407
KILLARNEY (AUT),February 2016,45.967,-81.483,ON,-7.1,0,NA,4.5,0,-29.5,0,,,NA,,,NA,,,,,NA,726.8,0,605DJ25
CHAPLEAU A,February 2016,47.82,-83.347,ON,-13.1,0,NA,2.3,0,-38.4,0,,,NA,,,NA,62,,,,NA,902.8,0,6061362
MASSEY,February 2016,46.193,-82.025,ON,-9.1,2,0.5,5,2,-38.5,2,57.6,2,NA,68.2,2,NA,52,15,,,NA,731.6,0,6065006
MONETVILLE 2,February 2016,46.215,-80.303,ON,-10.1,0,NA,3.5,0,-39.5,0,102.9,0,NA,119.4,0,NA,72,14,,,NA,813.9,0,6065252
SUDBURY CLIMATE,February 2016,46.632,-80.796,ON,-11.8,0,NA,2.4,0,-35.5,0,,,NA,69.8,0,NA,61,20,,,NA,865.3,0,6068145
SUDBURY A,February 2016,46.626,-80.798,ON,-11.5,0,NA,2.4,0,-36.4,0,116.7,0,NA,84.6,0,NA,65,16,,,NA,856.9,0,6068153
BONNER LAKE,February 2016,49.383,-82.124,ON,-16,0,NA,2,0,-38.5,0,69.7,0,NA,50.6,0,NA,63,14,,,NA,986.5,0,6070QK6
EARLTON A,February 2016,47.695,-79.849,ON,-14.5,1,NA,2.7,1,-40.9,1,,,NA,,,NA,,,,,NA,909.7,0,6072223
EARLTON CLIMATE,February 2016,47.695,-79.849,ON,-14.6,0,NA,2.8,0,-40.8,0,,,NA,34.2,0,NA,38,9,,,NA,945.1,0,6072230
KAPUSKASING A,February 2016,49.412,-82.468,ON,-16,0,NA,2.1,0,-36.1,0,39.9,1,NA,46.8,1,NA,65,13,,,NA,986.2,0,6073976
KAPUSKASING CDA ON,February 2016,49.406,-82.444,ON,-16.7,1,NA,1.9,1,-37.9,0,,,NA,33.6,1,NA,58,10,,,NA,971.2,0,6073980
KIRKLAND LAKE CS,February 2016,48.15,-80,ON,-15.5,0,NA,1.4,0,-39.9,0,,,NA,38.9,0,NA,50,11,,,NA,970.9,0,6074211
MOOSONEE,February 2016,51.291,-80.608,ON,-16.5,11,NA,-0.1,11,-35.2,11,,,NA,0,26,NA,,0,,,NA,621,0,6075420
MOOSONEE UA,February 2016,51.267,-80.65,ON,-17.8,0,-0.3,0,0,-37,0,45.6,0,144,30.8,0,108,48,12,,,NA,1037.7,0,6075425
MOOSONEE RCS,February 2016,51.292,-80.618,ON,-18.4,0,NA,-0.2,0,-37.1,0,,,NA,47.8,0,NA,53,18,,,NA,1055.9,0,6075435
NAGAGAMI (AUT),February 2016,49.747,-84.164,ON,-16.2,0,NA,2.1,0,-37.4,0,,,NA,38.2,0,NA,72,12,,,NA,991,0,6075543
TIMMINS CLIMATE,February 2016,48.557,-81.39,ON,-15.6,0,NA,1.7,0,-40.2,0,,,NA,40.1,0,NA,45,10,,,NA,975.5,0,6078282
TIMMINS A,February 2016,48.571,-81.377,ON,-15.6,0,NA,1.8,0,-38.5,0,0,24,NA,,,NA,,,,,NA,974.8,0,6078286
ALGONQUIN PARK EAST GATE,February 2016,45.533,-78.267,ON,-11.1,0,NA,6.2,0,-42.2,0,,,NA,97.2,0,NA,54,17,,,NA,843.8,0,6080192
NORTH BAY A,February 2016,46.364,-79.424,ON,-11.5,0,NA,4.3,0,-37.7,0,,,NA,43.2,0,NA,,11,,,NA,856.7,0,6085680
GORE BAY CLIMATE,February 2016,45.883,-82.567,ON,-7.1,0,NA,4.8,0,-28.5,0,,,NA,43.3,0,NA,31,11,,,NA,729.2,0,6092920
GREAT DUCK ISLAND (AUT),February 2016,45.633,-82.95,ON,-4.7,1,NA,5.8,1,-25.4,1,,,NA,,,NA,,,,,NA,635.1,0,6093005
SANDFIELD,February 2016,45.69,-81.982,ON,-7,0,NA,5,0,-34,0,79,0,NA,103.5,0,NA,46,17,,,NA,724.4,0,6097426
APPLETON,February 2016,45.186,-76.113,ON,-7.3,1,NA,8.5,1,-31,1,51.8,1,NA,80.6,1,NA,25,11,,,NA,707.5,0,6100285
BROCKVILLE CLIMATE,February 2016,44.635,-75.748,ON,-7.2,0,NA,10.7,0,-30.5,0,,,NA,135.7,0,NA,13,12,,,NA,731,0,6100970
BROCKVILLE PCC,February 2016,44.6,-75.667,ON,-5.7,0,0.3,10,0,-30,0,54.2,0,139,116.5,0,182,0,15,,,NA,688.4,0,6100971
CHALK RIVER AECL,February 2016,46.05,-77.367,ON,-8.7,8,0.5,4.5,8,-27,8,62.4,8,NA,65.4,8,NA,60,9,,,NA,561.5,0,6101335
CORNWALL,February 2016,45.016,-74.749,ON,-6.7,4,-0.2,11,4,-28,4,34,4,NA,110.9,4,NA,,14,,,NA,617.5,0,6101874
DRUMMOND CENTRE,February 2016,45.032,-76.253,ON,-7.4,0,1.1,8.5,0,-30.5,0,56.8,0,160,92.4,0,180,29,13,,,NA,736.7,0,6102J13
HARTINGTON IHD,February 2016,44.428,-76.69,ON,-5.4,0,0.9,9,0,-31,0,58,0,181,120.8,0,192,16,15,,,NA,680,0,6103367
KEMPTVILLE CS,February 2016,45,-75.633,ON,-7.7,0,NA,9.6,0,-30.3,0,,,NA,133.3,0,NA,20,10,,,NA,744.3,0,6104027
KINGSTON CLIMATE,February 2016,44.223,-76.599,ON,-5.5,0,NA,9.6,0,-30.8,0,,,NA,115.2,0,NA,2,8,,,NA,680.7,0,6104142
LYNDHURST SHAWMERE,February 2016,44.517,-76.083,ON,-6.1,1,1.1,11,1,-33,1,53.6,1,NA,130.8,1,NA,11,14,,,NA,675.2,0,6104725
MOOSE CREEK WELLS,February 2016,45.251,-74.963,ON,-7.9,0,NA,9.3,0,-29.2,0,,,NA,,,NA,11,,,,NA,751.4,0,6105397
OMPAH-SEITZ,February 2016,45.054,-76.784,ON,-7.8,0,NA,7,0,-33,0,63.5,0,NA,84.1,0,NA,35,14,,,NA,747.9,0,6105762
OTTAWA CDA,February 2016,45.383,-75.717,ON,-7.8,0,0.1,7.1,0,-29.2,0,61.1,0,176,98.4,0,198,26,11,,,NA,747.2,0,6105976
OTTAWA CDA RCS,February 2016,45.383,-75.717,ON,-7.9,0,NA,7.4,0,-28.9,0,,,NA,93.8,0,NA,41,10,,,NA,751.7,0,6105978
OTTAWA INTL A,February 2016,45.317,-75.667,ON,-8.1,0,NA,7.9,0,-29.6,0,91.4,0,NA,92.2,0,NA,39,12,,,NA,756.3,0,6106001
PEMBROKE CLIMATE,February 2016,45.86,-77.252,ON,-10.6,0,NA,6.3,0,-35.5,0,,,NA,77.5,0,NA,49,11,,,NA,829.6,0,6106367
PETAWAWA AWOS 2,February 2016,45.95,-77.317,ON,-11.2,5,NA,5.5,2,-37.1,3,,,NA,69,3,NA,,14,,,NA,701,0,6106396
ST. ALBERT,February 2016,45.287,-75.064,ON,-6.7,3,2.5,7,3,-28,3,58,3,NA,120,3,NA,0,16,,,NA,641,0,6107276
PETAWAWA HOFFMAN,February 2016,45.883,-77.25,ON,-9.2,0,NA,5,0,-34,0,55.2,0,NA,98.5,0,NA,62,17,,,NA,790.2,0,610FC98
BALACLAVA,February 2016,44.67,-80.777,ON,,,NA,,,,,104.6,2,NA,104.6,2,NA,21,11,,,NA,,,6110470
BALDWIN,February 2016,44.267,-79.319,ON,-5.1,5,NA,15,5,-30,5,20.8,5,NA,20.8,5,NA,,7,,,NA,554.4,0,6110480
BARRIE LANDFILL,February 2016,44.385,-79.736,ON,-4.7,9,NA,13.5,5,-30,5,27.4,5,NA,36.8,5,NA,0,13,,,NA,454.4,0,6110556
BEATRICE CLIMATE,February 2016,45.14,-79.403,ON,-8.5,0,NA,8,0,-41,0,,,NA,104.6,0,NA,37,17,,,NA,767.7,0,6110607
COLDWATER WARMINSTER,February 2016,44.631,-79.539,ON,1.8,28,NA,3.5,28,0,28,0.4,28,NA,0.4,28,NA,,0,,,NA,16.2,0,6111769
COLLINGWOOD,February 2016,44.5,-80.217,ON,-3.5,0,NA,13,0,-27.3,0,,,NA,69.9,0,NA,,10,,,NA,623.5,0,6111792
LAGOON CITY,February 2016,44.547,-79.217,ON,-5.6,0,NA,8.9,0,-32,0,,,NA,,,NA,,,,,NA,684.8,0,6114295
MARKDALE,February 2016,44.269,-80.712,ON,-4.4,5,NA,10,5,-27.5,5,52.4,5,NA,94.4,5,NA,8,14,,,NA,537.4,0,6114979
MIDLAND WATER POLLUTION CONTROL PLANT,February 2016,44.758,-79.875,ON,-4.2,14,2.2,11,14,-23,14,18,14,NA,44.2,14,NA,0,8,,,NA,332.8,0,6115127
MUSKOKA,February 2016,44.975,-79.303,ON,-7.8,1,NA,8,1,-39.1,1,,,NA,72.3,1,NA,,12,,,NA,721,0,6115529
NIPISSING,February 2016,46.1,-79.521,ON,,,NA,,,,,33,18,NA,50,10,NA,,5,,,NA,,,6115669
ORILLIA BRAIN,February 2016,44.603,-79.439,ON,-5.6,0,NA,10.5,0,-30,0,37.4,0,NA,65.6,0,NA,0,13,,,NA,684.3,0,6115811
PARRY SOUND CCG,February 2016,45.344,-80.044,ON,-7.1,0,NA,7.1,0,-33.2,0,,,NA,106.9,0,NA,20,17,,,NA,728.6,0,6116257
RAVENSCLIFFE,February 2016,45.354,-79.27,ON,-7.4,2,NA,15.5,2,-39,2,50,2,NA,78,2,NA,55,15,,,NA,686.1,0,6116901
SHANTY BAY,February 2016,44.399,-79.633,ON,-5,3,1.4,12.5,3,-32,3,37,3,NA,50.1,3,NA,0,14,,,NA,598.8,0,6117684
BARRIE-ORO,February 2016,44.483,-79.55,ON,-5.9,0,NA,12.6,0,-33.3,0,,,NA,54.2,0,NA,8,13,,,NA,693.9,0,6117700
SPRUCEDALE,February 2016,45.425,-79.488,ON,,,NA,,,,,78,0,NA,208.4,0,NA,57,18,,,NA,,,6117981
THORNBURY 3,February 2016,44.551,-80.468,ON,,,NA,,,,,98,0,NA,140.5,0,NA,8,19,,,NA,,,6118240
UDORA,February 2016,44.263,-79.161,ON,-4.2,0,2.4,14.5,0,-30.5,0,23,0,83,27.8,0,61,0,9,,,NA,644.9,0,6119055
WIARTON A,February 2016,44.744,-81.109,ON,-4.9,0,NA,7.4,0,-26.6,0,80.3,0,NA,109.1,0,NA,7,17,,,NA,662.8,0,6119499
WESTERN ISLAND (AUT),February 2016,45.033,-80.367,ON,-4.6,2,NA,7.2,1,-26.2,2,,,NA,,,NA,,,,,NA,611.2,0,6119M51
BORDEN AWOS,February 2016,44.272,-79.912,ON,-5.6,0,NA,14.6,0,-39.4,0,,,NA,51.5,1,NA,,15,,,NA,685.3,0,611B002
EGBERT CS,February 2016,44.233,-79.783,ON,-4.7,0,NA,14.1,0,-32.1,0,,,NA,61.7,0,NA,4,15,,,NA,658.5,0,6.11E+03
COVE ISLAND (AUT),February 2016,45.333,-81.733,ON,-4.6,2,NA,5.8,1,-24.9,2,,,NA,,,NA,,,,,NA,611,0,61219J2
GODERICH,February 2016,43.767,-81.717,ON,-2.3,0,NA,11.8,0,-18.9,0,,,NA,64.2,0,NA,,11,,,NA,588.8,0,6122847
KINCARDINE,February 2016,44.173,-81.623,ON,-2.8,9,NA,11,9,-22.5,9,56,9,NA,69.1,9,NA,0,12,,,NA,415.9,0,6124127
SARNIA,February 2016,42.999,-82.309,ON,-1.7,1,NA,15,1,-18.9,1,,,NA,55,1,NA,,6,,,NA,551.8,0,6127510
SARNIA CLIMATE,February 2016,43,-82.3,ON,-2.1,0,NA,15.1,0,-18.9,0,,,NA,57.4,0,NA,0,6,,,NA,582.3,0,6127519
TOBERMORY RCS,February 2016,45.233,-81.633,ON,-5.2,1,NA,6.2,1,-25.6,0,,,NA,92.4,1,NA,15,12,,,NA,650.5,0,6128330
WROXETER,February 2016,43.863,-81.152,ON,,,NA,,,,,38.7,0,NA,81.1,0,NA,0,14,,,NA,,,6129660
AMHERSTBURG,February 2016,42.103,-83.094,ON,0.6,17,2.4,17.5,16,-18,17,14,16,NA,50,16,NA,0,4,,,NA,209.2,0,6130257
CHATHAM WPCP,February 2016,42.39,-82.215,ON,2.7,22,5.1,14,22,-9,22,3,22,NA,11.1,22,NA,0,2,,,NA,106.8,0,6131415
DELHI CS,February 2016,42.867,-80.55,ON,-2.6,0,NA,14.8,0,-25.1,0,,,NA,76.8,0,NA,0,10,,,NA,596,0,6131983
FORT ERIE,February 2016,42.883,-78.967,ON,0.2,7,3.4,12.5,7,-20,7,14,7,NA,59.9,7,NA,0,7,,,NA,392.7,0,6132470
GRIMSBY MOUNTAIN,February 2016,43.184,-79.558,ON,-1,0,NA,14.8,0,-20.4,0,22.2,0,NA,89.3,0,NA,0,11,,,NA,550.6,0,6133055
HARROW CDA AUTO,February 2016,42.033,-82.9,ON,-1.1,0,NA,16.2,0,-18.9,0,,,NA,53.3,0,NA,0,5,,,NA,555.2,0,6133362
KINGSVILLE MOE,February 2016,42.043,-82.674,ON,0.1,6,2.6,17,6,-16,6,14,6,NA,32.3,6,NA,0,7,,,NA,412.1,0,6134190
LONG POINT (AUT),February 2016,42.567,-80.05,ON,-1.1,2,NA,11.3,1,-18.1,2,,,NA,,,NA,,,,,NA,515.8,0,6134F10
NEW GLASGOW,February 2016,42.514,-81.636,ON,-1.3,0,1.9,15,0,-20,0,13,0,79,68,0,128,0,10,,,NA,559.6,0,6135583
PORT COLBORNE,February 2016,42.883,-79.25,ON,-0.6,15,2.3,12,15,-16,15,21.6,15,NA,21.6,15,NA,,3,,,NA,260,0,6136606
PORT WELLER (AUT),February 2016,43.25,-79.217,ON,-0.5,0,NA,15.4,0,-18.2,0,,,NA,56.3,0,NA,,10,,,NA,537.4,0,6136699
RAINHAM CENTURY FARM,February 2016,42.85,-79.767,ON,-2.1,1,NA,12,0,-23.5,1,9.5,0,NA,67.7,0,NA,0,7,,,NA,563.5,0,6137135
RIDGETOWN RCS,February 2016,42.45,-81.883,ON,-1.9,0,NA,15.5,0,-20.8,0,,,NA,64.4,0,NA,,7,,,NA,577.9,0,6137154
ST CATHARINES BROCK U,February 2016,43.118,-79.248,ON,,,NA,,,,,35.7,0,NA,88.8,0,NA,0,9,,,NA,,,6137290
ST THOMAS WPCP,February 2016,42.768,-81.205,ON,-3,8,0.6,15,4,-20.5,4,28.5,4,NA,53.3,4,NA,0,9,,,NA,440.4,0,6137362
TILLSONBURG NORTH,February 2016,42.861,-80.741,ON,-1.5,0,NA,15,0,-22.5,0,20,0,NA,71.2,0,NA,0,12,,,NA,566,0,6138269
TILLSONBURG WWTP,February 2016,42.855,-80.722,ON,,,NA,,,,,20,1,NA,59.4,1,NA,0,11,,,NA,,,6138270
VINELAND STATION RCS,February 2016,43.183,-79.4,ON,-0.8,0,NA,16.1,0,-19.3,0,,,NA,69.2,0,NA,,7,,,NA,546.5,0,6139148
WELLAND-PELHAM,February 2016,42.967,-79.333,ON,-2.2,0,NA,14.4,0,-26.9,0,,,NA,82.6,0,NA,0,12,,,NA,587.1,0,6139449
WINDSOR RIVERSIDE,February 2016,42.333,-82.933,ON,0.4,0,NA,17,0,-17,0,23.2,0,NA,64.4,0,NA,0,11,,,NA,510.5,0,6139520
WINDSOR A,February 2016,42.276,-82.955,ON,-1,0,NA,16.9,0,-17.1,0,30.2,0,NA,72.2,0,NA,,9,,,NA,550.2,0,6139527
PORT COLBORNE (AUT),February 2016,42.867,-79.25,ON,-2,4,NA,11.6,4,-20.4,3,,,NA,,,NA,,,,,NA,499.5,0,613F606
ERIEAU (AUT),February 2016,42.25,-81.9,ON,-1.3,0,NA,14.5,0,-16.3,0,,,NA,,,NA,,,,,NA,560.7,0,613KLLM
POINT PELEE CS,February 2016,41.949,-82.519,ON,-1.5,0,NA,11.4,0,-19.8,0,,,NA,,,NA,,,,,NA,565.2,0,613P001
BRANTFORD AIRPORT,February 2016,43.138,-80.331,ON,-5,16,NA,13.9,15,-23.7,14,,,NA,15.3,16,NA,,2,,,NA,298.7,0,6140942
DORCHESTER,February 2016,43.002,-81.033,ON,,,NA,,,,,44.2,0,NA,85.4,0,NA,0,17,,,NA,,,6142066
ELORA RCS,February 2016,43.65,-80.417,ON,-4.3,0,NA,13.2,0,-26.7,0,,,NA,50.1,0,NA,1,14,,,NA,646.1,0,6142286
FERGUS SHAND DAM,February 2016,43.735,-80.33,ON,-4,0,2.3,12.5,0,-28.5,0,23.1,0,76,54.9,0,98,0,13,,,NA,639.3,0,6142400
FERGUS MOE,February 2016,43.702,-80.379,ON,-4.5,0,NA,12.5,0,-27,0,13.4,0,NA,35.6,0,NA,1,9,,,NA,651.3,0,6142402
FOLDENS,February 2016,43.018,-80.781,ON,-2.6,0,2,13.5,0,-24.5,0,24,0,101,65.3,0,116,0,12,,,NA,596.7,0,6142420
GUELPH TURFGRASS,February 2016,43.55,-80.217,ON,-3.8,0,NA,14.1,0,-27.1,0,,,NA,,,NA,,,,,NA,632.4,0,6143089
KITCHENER/WATERLOO,February 2016,43.461,-80.379,ON,-3.6,0,NA,14.5,0,-26.3,0,,,NA,35.7,0,NA,,9,,,NA,627.4,0,6144239
